Category_1,Category_2,Full_Category_1,Full_Category_2,Both_Count,Cooccurrence_Prevalence_Percent,Mean_Score_When_Both,Importance_Score,Category_1_Count,Category_2_Count,Union_Count,Jaccard_Unweighted,Jaccard_Weighted,Jaccard_Difference,Mean_Score_Only_Cat1,Mean_Score_Only_Cat2
government critique,deserving/undeserving,Critique_government critique,Perception_deserving/undeserving,3110,8.570326278659612,15.614147909967846,133.8183421516755,10290,11998,19178,0.16216498070706017,0.16302996427790856,0.0008649835708483822,12.691225626740946,14.6254500450045
government critique,racist,Critique_government critique,Racist_Flag,21,0.057870370370370364,3.7142857142857144,0.21494708994708994,10290,58,10327,0.002033504405926213,0.001964669280671087,-6.883512525512588e-05,13.594799883143441,6.5675675675675675
societal critique,ask a genuine question,Critique_societal critique,Comment_ask a genuine question,3000,8.267195767195767,8.45,69.85780423280423,26660,4518,28178,0.10646603733409042,0.10486881020220999,-0.0015972271318804299,13.499830938292476,10.444664031620553
societal critique,ask a rhetorical question,Critique_societal critique,Comment_ask a rhetorical question,3619,9.972993827160494,8.222989776181265,82.0078262786596,26660,3868,26909,0.13449031922405144,0.13231732407311267,-0.0021729951509387724,13.67115142571937,10.285140562248996
societal critique,provide a fact or claim,Critique_societal critique,Comment_provide a fact or claim,19431,53.54662698412699,13.281972106427872,711.2048059964727,26660,25019,32248,0.6025489952865294,0.6033045290070155,0.0007555337204860901,11.989763452759718,12.855762347888332
societal critique,provide an observation,Critique_societal critique,Comment_provide an observation,10752,29.629629629629626,15.01274181547619,444.821979717813,26660,13470,29378,0.36598815440125265,0.3685240953426035,0.002535940941350845,11.52495599698265,13.706769683590876
societal critique,express their opinion,Critique_societal critique,Comment_express their opinion,25166,69.35074955908289,12.924858936660574,896.3486552028218,26660,30596,32090,0.7842318479277033,0.7845442529793599,0.000312405051656639,13.044846050870147,12.209576427255985
societal critique,express others opinions,Critique_societal critique,Comment_express others opinions,5296,14.594356261022929,13.665030211480362,199.4323192239859,26660,5875,27239,0.19442710819046222,0.19489130116893355,0.0004641929784713339,12.749765961430445,14.867012089810018
societal critique,money aid allocation,Critique_societal critique,Critique_money aid allocation,6112,16.843033509700174,12.956969895287958,218.23467813051144,26660,8035,28583,0.21383339747402302,0.21383332189087076,-7.558315226474654e-08,12.924031535915905,13.310452418096723
societal critique,government critique,Critique_societal critique,Critique_government critique,8045,22.16986331569665,13.231199502796768,293.3338844797178,26660,10290,28905,0.27832554921293895,0.27847339176610103,0.00014784255316208084,12.802095084609187,14.805345211581292
societal critique,solutions/interventions,Critique_societal critique,Response_solutions/interventions,7334,20.210537918871253,13.470002727024816,272.23600088183423,26660,9499,28825,0.2544319167389419,0.2549612742109487,0.0005293574720068306,12.727258615336853,12.07066974595843
societal critique,personal interaction,Critique_societal critique,Perception_personal interaction,3740,10.306437389770723,16.781283422459893,172.95524691358025,26660,5259,28179,0.13272294971432627,0.1344475234188183,0.0017245737044920273,12.303403141361256,14.440421329822252
societal critique,media portrayal,Critique_societal critique,Perception_media portrayal,2038,5.616181657848324,10.920019627085377,61.328813932980594,26660,2513,27135,0.07510595172286715,0.07458419363842832,-0.0005217580844388281,13.098083015189667,13.08
societal critique,not in my backyard,Critique_societal critique,Perception_not in my backyard,3301,9.096671075837742,17.76522265980006,161.60438712522043,26660,3404,26763,0.12334192728767328,0.12538555588086117,0.0020436285931878934,12.248512350699944,20.553398058252426
societal critique,harmful generalization,Critique_societal critique,Perception_harmful generalization,9739,26.838073192239857,15.56997638361228,417.8681657848324,26660,10236,27157,0.3586184040947085,0.3618147606922652,0.003196356597556682,11.413037054547603,15.869215291750503
societal critique,deserving/undeserving,Critique_societal critique,Perception_deserving/undeserving,11271,31.0598544973545,15.020228906042055,466.5261243386244,26660,11998,27387,0.41154562383612664,0.41451784731719415,0.002972223481067515,11.401845474039899,12.73452544704264
societal critique,racist,Critique_societal critique,Racist_Flag,57,0.15707671957671956,5.5964912280701755,0.8790784832451498,26660,58,26661,0.0021379543152919996,0.0020838683261199596,-5.408598917204001e-05,12.947299176784574,2.0
solutions/interventions,ask a genuine question,Response_solutions/interventions,Comment_ask a genuine question,1363,3.756062610229277,8.283932501834188,31.114969135802465,9499,4518,12654,0.10771297613402876,0.1062411577723898,-0.0014718183616389685,13.966445427728614,9.481458003169573
solutions/interventions,ask a rhetorical question,Response_solutions/interventions,Comment_ask a rhetorical question,869,2.3947310405643742,7.639815880322209,18.295304232804234,9499,3868,12498,0.0695311249799968,0.06847021313759342,-0.0010609118424033809,13.706025492468134,8.563187729243081
solutions/interventions,provide a fact or claim,Response_solutions/interventions,Comment_provide a fact or claim,7845,21.61871693121693,13.579859783301465,293.5791446208113,9499,25019,26673,0.29411764705882354,0.29464635506814313,0.0005287080093195895,11.117291414752117,13.007220216606498
solutions/interventions,provide an observation,Response_solutions/interventions,Comment_provide an observation,4199,11.571318342151676,14.557037389854727,168.44411375661377,9499,13470,18770,0.22370804475226425,0.22414903330593677,0.00044098855367252776,12.037169811320755,14.836263617732715
solutions/interventions,express their opinion,Response_solutions/interventions,Comment_express their opinion,8920,24.581128747795415,13.1847533632287,324.09611992945327,9499,30596,31175,0.28612670408981555,0.28651168639174424,0.00038498230192868244,12.632124352331607,12.638724856984684
solutions/interventions,express others opinions,Response_solutions/interventions,Comment_express others opinions,1501,4.1363536155202825,16.502998001332443,68.26223544973544,9499,5875,13873,0.10819577596770706,0.1094814796406516,0.0012857036729445326,12.522005501375343,12.850251486053955
solutions/interventions,money aid allocation,Response_solutions/interventions,Critique_money aid allocation,3561,9.813161375661375,11.914630721707386,116.92019400352733,9499,8035,13973,0.2548486366564088,0.25354231007707617,-0.0013063265793326062,13.892556416301785,13.938533750558785
solutions/interventions,government critique,Response_solutions/interventions,Critique_government critique,4146,11.42526455026455,13.771828268210323,157.34678130511463,9499,10290,15643,0.26503867544588633,0.26550130400751615,0.0004626285616298187,12.670278348589576,13.441569010416666
solutions/interventions,societal critique,Response_solutions/interventions,Critique_societal critique,7334,20.210537918871253,13.470002727024816,272.23600088183423,9499,26660,28825,0.2544319167389419,0.2549612742109487,0.0005293574720068306,12.07066974595843,12.727258615336853
solutions/interventions,personal interaction,Response_solutions/interventions,Perception_personal interaction,1017,2.802579365079365,19.71386430678466,55.24966931216931,9499,5259,13741,0.07401208063459719,0.07551828445025273,0.0015062038156555407,12.364182975713275,15.23998114097124
solutions/interventions,media portrayal,Response_solutions/interventions,Perception_media portrayal,629,1.7333553791887126,10.936406995230525,18.956679894179896,9499,2513,11383,0.05525784063955021,0.05488904419381489,-0.00036879644573531434,13.308117249154453,11.459129511677283
solutions/interventions,not in my backyard,Response_solutions/interventions,Perception_not in my backyard,1043,2.8742283950617282,17.906040268456376,51.46604938271605,9499,3404,11860,0.08794266441821248,0.08909816448865167,0.001155500070439186,12.564569536423841,17.824650571791615
solutions/interventions,harmful generalization,Response_solutions/interventions,Perception_harmful generalization,1945,5.359898589065256,20.916195372750643,112.10868606701942,9499,10236,17790,0.10933108487914558,0.11204419992060473,0.0027131150414591437,11.151707704527404,14.3337353757086
solutions/interventions,deserving/undeserving,Response_solutions/interventions,Perception_deserving/undeserving,3972,10.945767195767196,16.416666666666668,179.6930114638448,9499,11998,17525,0.22664764621968617,0.22884777419246524,0.0022001279727790757,10.804233761534286,14.122103164714677
solutions/interventions,racist,Response_solutions/interventions,Racist_Flag,13,0.03582451499118165,2.8461538461538463,0.10196208112874779,9499,58,9544,0.0013621123218776194,0.0013138820048727037,-4.823031700491561e-05,13.165190807505798,6.311111111111111
personal interaction,ask a genuine question,Perception_personal interaction,Comment_ask a genuine question,516,1.4219576719576719,9.924418604651162,14.112103174603172,5259,4518,9261,0.055717525105280205,0.05511865254843679,-0.000598872556843412,16.777566940754795,9.016491754122939
personal interaction,ask a rhetorical question,Perception_personal interaction,Comment_ask a rhetorical question,249,0.6861772486772486,5.156626506024097,3.538359788359788,5259,3868,8878,0.028046857400315386,0.02728491820582934,-0.000761939194486045,16.64930139720559,8.575849682232661
personal interaction,provide a fact or claim,Perception_personal interaction,Comment_provide a fact or claim,3311,9.124228395061728,16.555119299305346,151.05268959435625,5259,25019,26967,0.12277969369970705,0.12413830890784303,0.0013586152081359743,15.34034907597536,12.673023770038695
personal interaction,provide an observation,Perception_personal interaction,Comment_provide an observation,4013,11.058752204585538,17.755793670570647,196.3569223985891,5259,13470,14716,0.2726963848871976,0.27582362566215696,0.00312724077495935,10.78892455858748,13.473405942687956
personal interaction,express their opinion,Perception_personal interaction,Comment_express their opinion,4769,13.142085537918872,16.098133780666807,211.56305114638448,5259,30596,31086,0.15341311201183813,0.15513169799225598,0.0017185859804178527,16.1734693877551,12.1885236380532
personal interaction,express others opinions,Perception_personal interaction,Comment_express others opinions,987,2.7199074074074074,16.634245187436676,45.24360670194003,5259,5875,10147,0.09727012910219769,0.09791194252926375,0.0006418134270660542,15.982911985018726,13.207855973813421
personal interaction,money aid allocation,Perception_personal interaction,Critique_money aid allocation,479,1.3199955908289243,17.26722338204593,22.792658730158735,5259,8035,12815,0.037378072571205616,0.03777945145632369,0.0004013788851180769,15.988702928870293,12.773689782953944
personal interaction,government critique,Perception_personal interaction,Critique_government critique,1127,3.1057098765432096,17.690328305235138,54.941027336860664,5259,10290,14422,0.07814450145610873,0.07908772265717183,0.0009432212010631047,15.672797676669893,13.06842737094838
personal interaction,societal critique,Perception_personal interaction,Critique_societal critique,3740,10.306437389770723,16.781283422459893,172.95524691358025,5259,26660,28179,0.13272294971432627,0.1344475234188183,0.0017245737044920273,14.440421329822252,12.303403141361256
personal interaction,solutions/interventions,Perception_personal interaction,Response_solutions/interventions,1017,2.802579365079365,19.71386430678466,55.24966931216931,5259,9499,13741,0.07401208063459719,0.07551828445025273,0.0015062038156555407,15.23998114097124,12.364182975713275
personal interaction,media portrayal,Perception_personal interaction,Perception_media portrayal,379,1.0444223985890653,9.327176781002638,9.741512345679013,5259,2513,7393,0.05126470986067902,0.050298239946308006,-0.000966469914371014,16.63155737704918,11.68369259606373
personal interaction,not in my backyard,Perception_personal interaction,Perception_not in my backyard,269,0.7412918871252204,29.182156133828997,21.632495590828924,5259,3404,8394,0.03204670002382654,0.033443576172116886,0.0013968761482903436,15.400200400801603,16.87719298245614
personal interaction,harmful generalization,Perception_personal interaction,Perception_harmful generalization,1573,4.334766313932981,22.169739351557535,96.10063932980601,5259,10236,13922,0.11298663985059618,0.11574618255319265,0.002759542702596471,13.51709169831796,14.388779868405864
personal interaction,deserving/undeserving,Perception_personal interaction,Perception_deserving/undeserving,1570,4.326499118165785,19.84713375796178,85.86860670194002,5259,11998,15687,0.10008287116720851,0.10181573024085576,0.0017328590736472443,14.512605042016807,14.13415803605677
personal interaction,racist,Perception_personal interaction,Racist_Flag,10,0.02755731922398589,8.7,0.2397486772486772,5259,58,5307,0.001884303749764462,0.0018373344823372799,-4.696926742718218e-05,16.11926081158316,4.875
media portrayal,ask a genuine question,Perception_media portrayal,Comment_ask a genuine question,281,0.7743606701940035,9.594306049822064,7.429453262786596,2513,4518,6750,0.04162962962962963,0.04158200923516841,-4.762039446121885e-05,11.546594982078853,9.088742034458344
media portrayal,ask a rhetorical question,Perception_media portrayal,Comment_ask a rhetorical question,177,0.48776455026455023,8.214689265536723,4.006834215167548,2513,3868,6204,0.02852998065764023,0.028395661706720844,-0.00013431895091938623,11.564212328767123,8.362503386616094
media portrayal,provide a fact or claim,Perception_media portrayal,Comment_provide a fact or claim,1991,5.486662257495591,11.046207935710697,60.606812169312164,2513,25019,25541,0.0779530950236874,0.07738233701944017,-0.0005707580042472321,12.404214559386974,13.371851658850096
media portrayal,provide an observation,Perception_media portrayal,Comment_provide an observation,1082,2.9817019400352733,12.644177449168208,37.701168430335095,2513,13470,14901,0.07261257633715858,0.07219359618303096,-0.0004189801541276128,10.333333333333334,14.933080400387471
media portrayal,express their opinion,Perception_media portrayal,Comment_express their opinion,2238,6.167328042328042,10.46827524575514,64.56128747795414,2513,30596,30871,0.0724952220530595,0.07190022387445864,-0.0005949981786008557,18.327272727272728,12.981768813033359
media portrayal,express others opinions,Perception_media portrayal,Comment_express others opinions,616,1.6975308641975309,11.050324675324676,18.758267195767196,2513,5875,7772,0.07925887802367473,0.07867006756424234,-0.0005888104594323901,11.41855561412757,14.103631869176649
media portrayal,money aid allocation,Perception_media portrayal,Critique_money aid allocation,779,2.146715167548501,11.617458279845957,24.93937389770723,2513,8035,9769,0.07974204115057835,0.07944011419606957,-0.0003019269545087855,11.19838523644752,13.194459757442116
media portrayal,government critique,Perception_media portrayal,Critique_government critique,958,2.6399911816578485,10.621085594989562,28.03957231040565,2513,10290,11845,0.08087800759814268,0.08012146409420533,-0.0007565435039373486,11.763987138263666,13.877839691384484
media portrayal,societal critique,Perception_media portrayal,Critique_societal critique,2038,5.616181657848324,10.920019627085377,61.328813932980594,2513,26660,27135,0.07510595172286715,0.07458419363842832,-0.0005217580844388281,13.08,13.098083015189667
media portrayal,solutions/interventions,Perception_media portrayal,Response_solutions/interventions,629,1.7333553791887126,10.936406995230525,18.956679894179896,2513,9499,11383,0.05525784063955021,0.05488904419381489,-0.00036879644573531434,11.459129511677283,13.308117249154453
media portrayal,personal interaction,Perception_media portrayal,Perception_personal interaction,379,1.0444223985890653,9.327176781002638,9.741512345679013,2513,5259,7393,0.05126470986067902,0.050298239946308006,-0.000966469914371014,11.68369259606373,16.63155737704918
media portrayal,not in my backyard,Perception_media portrayal,Perception_not in my backyard,36,0.0992063492063492,19.0,1.8849206349206349,2513,3404,5881,0.006121407923822479,0.006204074218333808,8.266629451132886e-05,11.216794509487283,17.83729216152019
media portrayal,harmful generalization,Perception_media portrayal,Perception_harmful generalization,530,1.4605379188712522,11.337735849056603,16.55919312169312,2513,10236,12219,0.043375071609788034,0.04284670888187639,-0.0005283627279116451,11.32576903681291,15.81640222542757
media portrayal,deserving/undeserving,Perception_media portrayal,Perception_deserving/undeserving,211,0.5814594356261023,13.748815165876778,7.994378306878306,2513,11998,14300,0.014755244755244755,0.014728640853852067,-2.6603901392687965e-05,11.106429192006951,14.902010689742937
media portrayal,racist,Perception_media portrayal,Racist_Flag,7,0.019290123456790122,8.857142857142858,0.17085537918871252,2513,58,2564,0.002730109204368175,0.0027078780169293125,-2.2231187438862335e-05,11.335195530726256,5.078431372549019
not in my backyard,ask a genuine question,Perception_not in my backyard,Comment_ask a genuine question,312,0.8597883597883598,11.826923076923077,10.168650793650793,3404,4518,7610,0.04099868593955322,0.040844965087739576,-0.00015372085181364348,18.45730918499353,8.919400855920115
not in my backyard,ask a rhetorical question,Perception_not in my backyard,Comment_ask a rhetorical question,582,1.6038359788359788,12.757731958762887,20.461309523809526,3404,3868,6690,0.08699551569506726,0.08698179529963353,-1.3720395433736154e-05,18.89971651311127,7.576080340839927
not in my backyard,provide a fact or claim,Perception_not in my backyard,Comment_provide a fact or claim,2027,5.58586860670194,18.435125801677355,102.97619047619047,3404,25019,26396,0.07679193817245038,0.07812742172084972,0.0013354835483993382,16.987654320987655,12.724077940153096
not in my backyard,provide an observation,Perception_not in my backyard,Comment_provide an observation,1492,4.111552028218695,19.235254691689008,79.0867504409171,3404,13470,15382,0.09699648940319855,0.0984032895570279,0.0014068001538293518,16.768305439330543,14.1904324595091
not in my backyard,express their opinion,Perception_not in my backyard,Comment_express their opinion,3268,9.00573192239859,18.047123623011014,162.527557319224,3404,30596,30732,0.10633866979044644,0.10826431424445529,0.0019256444540088485,13.102941176470589,12.17019174473068
not in my backyard,express others opinions,Perception_not in my backyard,Comment_express others opinions,969,2.670304232804233,20.29514963880289,54.19422398589066,3404,5875,8310,0.11660649819494585,0.11884731565359237,0.0022408174586465157,16.876386036960987,12.497350183448837
not in my backyard,money aid allocation,Perception_not in my backyard,Critique_money aid allocation,607,1.6727292768959436,15.367380560131796,25.70546737213404,3404,8035,10832,0.056037666174298374,0.056219420056166515,0.0001817538818681408,18.38827314980336,12.851507808292945
not in my backyard,government critique,Perception_not in my backyard,Critique_government critique,1042,2.87147266313933,16.700575815738965,47.955246913580254,3404,10290,12652,0.08235852039203288,0.08298955024141423,0.0006310298493813482,18.356477561388655,13.222426470588236
not in my backyard,societal critique,Perception_not in my backyard,Critique_societal critique,3301,9.096671075837742,17.76522265980006,161.60438712522043,3404,26660,26763,0.12334192728767328,0.12538555588086117,0.0020436285931878934,20.553398058252426,12.248512350699944
not in my backyard,solutions/interventions,Perception_not in my backyard,Response_solutions/interventions,1043,2.8742283950617282,17.906040268456376,51.46604938271605,3404,9499,11860,0.08794266441821248,0.08909816448865167,0.001155500070439186,17.824650571791615,12.564569536423841
not in my backyard,personal interaction,Perception_not in my backyard,Perception_personal interaction,269,0.7412918871252204,29.182156133828997,21.632495590828924,3404,5259,8394,0.03204670002382654,0.033443576172116886,0.0013968761482903436,16.87719298245614,15.400200400801603
not in my backyard,media portrayal,Perception_not in my backyard,Perception_media portrayal,36,0.0992063492063492,19.0,1.8849206349206349,3404,2513,5881,0.006121407923822479,0.006204074218333808,8.266629451132886e-05,17.83729216152019,11.216794509487283
not in my backyard,harmful generalization,Perception_not in my backyard,Perception_harmful generalization,1512,4.166666666666666,20.646825396825395,86.02843915343914,3404,10236,12128,0.12467018469656992,0.1268252322587354,0.002155047562165488,15.61416490486258,14.707129756992206
not in my backyard,deserving/undeserving,Perception_not in my backyard,Perception_deserving/undeserving,1438,3.962742504409171,20.965229485396385,83.07980599647266,3404,11998,13964,0.1029790890862217,0.10509048999666683,0.0021114009104451215,15.570701932858595,14.053314393939393
not in my backyard,racist,Perception_not in my backyard,Racist_Flag,11,0.030313051146384478,4.909090909090909,0.1488095238095238,3404,58,3451,0.003187481889307447,0.003049302131659839,-0.00013817975764760784,17.89154140878279,5.680851063829787
harmful generalization,ask a genuine question,Perception_harmful generalization,Comment_ask a genuine question,793,2.185295414462081,12.890290037831022,28.16909171075838,10236,4518,13961,0.056801088747224414,0.0566534810458035,-0.0001476077014209154,15.810759292597691,8.31758389261745
harmful generalization,ask a rhetorical question,Perception_harmful generalization,Comment_ask a rhetorical question,1407,3.877314814814815,9.712864250177683,37.65983245149912,10236,3868,12697,0.11081357801055368,0.10916864533511436,-0.0016449326754393173,16.520217465171594,7.57984559122308
harmful generalization,provide a fact or claim,Perception_harmful generalization,Comment_provide a fact or claim,7090,19.538139329805997,16.95768688293371,331.3216490299824,10236,25019,28165,0.25173087164921,0.25507048290045253,0.003339611251242547,12.489828353464716,11.695576998159407
harmful generalization,provide an observation,Perception_harmful generalization,Comment_provide an observation,4689,12.921626984126986,16.865856259330346,217.93430335097003,10236,13470,19017,0.2465688594415523,0.24841927446717219,0.0018504150256198892,14.501352082206598,13.618950005694112
harmful generalization,express their opinion,Perception_harmful generalization,Comment_express their opinion,9745,26.854607583774246,15.50159055926116,416.289131393298,10236,30596,31087,0.3134750860488307,0.3163232466893142,0.0028481606404835436,17.230142566191446,11.534314900963983
harmful generalization,express others opinions,Perception_harmful generalization,Comment_express others opinions,2273,6.263778659611993,14.413550373955125,90.28328924162257,10236,5875,13838,0.16425784072842897,0.16392109115251313,-0.0003367495759158401,15.918749215119929,13.3858967240422
harmful generalization,money aid allocation,Perception_harmful generalization,Critique_money aid allocation,1309,3.607253086419753,15.449197860962567,55.72916666666667,10236,8035,16962,0.07717250324254216,0.077452932820482,0.00028042957793984746,15.604346364960232,12.573000297353554
harmful generalization,government critique,Perception_harmful generalization,Critique_government critique,1854,5.109126984126984,17.326321467098165,88.52237654320987,10236,10290,18672,0.099293059125964,0.10032326284598896,0.0010302037200249498,15.199236459078978,12.750118539592224
harmful generalization,societal critique,Perception_harmful generalization,Critique_societal critique,9739,26.838073192239857,15.56997638361228,417.8681657848324,10236,26660,27157,0.3586184040947085,0.3618147606922652,0.003196356597556682,15.869215291750503,11.413037054547603
harmful generalization,solutions/interventions,Perception_harmful generalization,Response_solutions/interventions,1945,5.359898589065256,20.916195372750643,112.10868606701942,10236,9499,17790,0.10933108487914558,0.11204419992060473,0.0027131150414591437,14.3337353757086,11.151707704527404
harmful generalization,personal interaction,Perception_harmful generalization,Perception_personal interaction,1573,4.334766313932981,22.169739351557535,96.10063932980601,10236,5259,13922,0.11298663985059618,0.11574618255319265,0.002759542702596471,14.388779868405864,13.51709169831796
harmful generalization,media portrayal,Perception_harmful generalization,Perception_media portrayal,530,1.4605379188712522,11.337735849056603,16.55919312169312,10236,2513,12219,0.043375071609788034,0.04284670888187639,-0.0005283627279116451,15.81640222542757,11.32576903681291
harmful generalization,not in my backyard,Perception_harmful generalization,Perception_not in my backyard,1512,4.166666666666666,20.646825396825395,86.02843915343914,10236,3404,12128,0.12467018469656992,0.1268252322587354,0.002155047562165488,14.707129756992206,15.61416490486258
harmful generalization,deserving/undeserving,Perception_harmful generalization,Perception_deserving/undeserving,6416,17.680776014109348,16.90819825436409,298.9500661375662,10236,11998,15818,0.40561385763054747,0.40894439749330813,0.003330539862760662,13.361256544502618,12.552490146900752
harmful generalization,racist,Perception_harmful generalization,Racist_Flag,41,0.11298500881834214,4.829268292682927,0.5456349206349206,10236,58,10253,0.0039988296108456065,0.0038520172002318876,-0.00014681241061371888,15.62775870524767,7.235294117647059
deserving/undeserving,ask a genuine question,Perception_deserving/undeserving,Comment_ask a genuine question,1519,4.1859567901234565,9.739960500329165,40.77105379188713,11998,4518,14997,0.10128692405147696,0.09991856173135465,-0.0013683623201223155,15.627063651111747,8.806268756252084
deserving/undeserving,ask a rhetorical question,Perception_deserving/undeserving,Comment_ask a rhetorical question,1505,4.147376543209877,8.659136212624585,35.91269841269841,11998,3868,14361,0.10479771603648771,0.10295351637372732,-0.001844199662760393,15.774230439340513,8.162505289885738
deserving/undeserving,provide a fact or claim,Perception_deserving/undeserving,Comment_provide a fact or claim,9370,25.82120811287478,15.650907150480256,404.1253306878307,11998,25019,27647,0.3389156147140739,0.341910845592934,0.002995230878860111,12.139269406392694,11.71135535816985
deserving/undeserving,provide an observation,Perception_deserving/undeserving,Comment_provide an observation,5464,15.05731922398589,16.283491947291363,245.1857363315697,11998,13470,20004,0.2731453709258148,0.27490179879156507,0.0017564278657502541,13.709519436792164,13.702098426180365
deserving/undeserving,express their opinion,Perception_deserving/undeserving,Comment_express their opinion,11535,31.787367724867728,14.783615084525358,469.9322089947091,11998,30596,31059,0.3713899352844586,0.3738476251620306,0.0024576898775719447,17.326133909287257,11.596243638843712
deserving/undeserving,express others opinions,Perception_deserving/undeserving,Comment_express others opinions,2993,8.247905643738978,14.534246575342467,119.87709435626104,11998,5875,14880,0.20114247311827957,0.20115367555998587,1.120244170629836e-05,14.997223764575235,13.00381679389313
deserving/undeserving,money aid allocation,Perception_deserving/undeserving,Critique_money aid allocation,2669,7.355048500881835,13.490445859872612,99.22288359788361,11998,8035,17364,0.15370882285187745,0.15331108633656584,-0.0003977365153116086,15.279772751634688,12.818300409988819
deserving/undeserving,government critique,Perception_deserving/undeserving,Critique_government critique,3110,8.570326278659612,15.614147909967846,133.8183421516755,11998,10290,19178,0.16216498070706017,0.16302996427790856,0.0008649835708483822,14.6254500450045,12.691225626740946
deserving/undeserving,societal critique,Perception_deserving/undeserving,Critique_societal critique,11271,31.0598544973545,15.020228906042055,466.5261243386244,11998,26660,27387,0.41154562383612664,0.41451784731719415,0.002972223481067515,12.73452544704264,11.401845474039899
deserving/undeserving,solutions/interventions,Perception_deserving/undeserving,Response_solutions/interventions,3972,10.945767195767196,16.416666666666668,179.6930114638448,11998,9499,17525,0.22664764621968617,0.22884777419246524,0.0022001279727790757,14.122103164714677,10.804233761534286
deserving/undeserving,personal interaction,Perception_deserving/undeserving,Perception_personal interaction,1570,4.326499118165785,19.84713375796178,85.86860670194002,11998,5259,15687,0.10008287116720851,0.10181573024085576,0.0017328590736472443,14.13415803605677,14.512605042016807
deserving/undeserving,media portrayal,Perception_deserving/undeserving,Perception_media portrayal,211,0.5814594356261023,13.748815165876778,7.994378306878306,11998,2513,14300,0.014755244755244755,0.014728640853852067,-2.6603901392687965e-05,14.902010689742937,11.106429192006951
deserving/undeserving,not in my backyard,Perception_deserving/undeserving,Perception_not in my backyard,1438,3.962742504409171,20.965229485396385,83.07980599647266,11998,3404,13964,0.1029790890862217,0.10509048999666683,0.0021114009104451215,14.053314393939393,15.570701932858595
deserving/undeserving,harmful generalization,Perception_deserving/undeserving,Perception_harmful generalization,6416,17.680776014109348,16.90819825436409,298.9500661375662,11998,10236,15818,0.40561385763054747,0.40894439749330813,0.003330539862760662,12.552490146900752,13.361256544502618
deserving/undeserving,racist,Perception_deserving/undeserving,Racist_Flag,44,0.12125220458553791,6.613636363636363,0.8019179894179893,11998,58,12012,0.003663003663003663,0.003559423315805762,-0.00010358034719790089,14.912163292621717,2.142857142857143
racist,ask a genuine question,Racist_Flag,Comment_ask a genuine question,5,0.013778659611992945,5.6,0.07716049382716049,58,4518,4571,0.0010938525486764385,0.0010805519762324448,-1.3300572443993627e-05,5.528301886792453,9.124085973853312
racist,ask a rhetorical question,Racist_Flag,Comment_ask a rhetorical question,9,0.0248015873015873,6.444444444444445,0.15983245149911815,58,3868,3917,0.002297676793464386,0.0022825861316115364,-1.5090661852849591e-05,5.36734693877551,8.360196942213008
racist,provide a fact or claim,Racist_Flag,Comment_provide a fact or claim,45,0.1240079365079365,5.288888888888889,0.6558641975308641,58,25019,25032,0.001797698945349952,0.0017487930326918156,-4.890591265813648e-05,6.384615384615385,13.201009049411388
racist,provide an observation,Racist_Flag,Comment_provide an observation,33,0.09093915343915343,6.454545454545454,0.5869708994708994,58,13470,13495,0.0024453501296776586,0.002375984119464705,-6.93660102129537e-05,4.32,14.769591426657737
racist,express their opinion,Racist_Flag,Comment_express their opinion,56,0.15432098765432098,5.517857142857143,0.8515211640211641,58,30596,30598,0.001830184979410419,0.0017842113590692374,-4.597362034118157e-05,6.0,12.811263916175507
racist,express others opinions,Racist_Flag,Comment_express others opinions,19,0.05235890652557319,2.8421052631578947,0.1488095238095238,58,5875,5914,0.003212715590125127,0.0030923164340595655,-0.00012039915606556128,6.846153846153846,13.818989071038251
racist,money aid allocation,Racist_Flag,Critique_money aid allocation,18,0.0496031746031746,3.0,0.1488095238095238,58,8035,8075,0.0022291021671826624,0.00215216213296348,-7.694003421918234e-05,6.675,13.064113758263689
racist,government critique,Racist_Flag,Critique_government critique,21,0.057870370370370364,3.7142857142857144,0.21494708994708994,58,10290,10327,0.002033504405926213,0.001964669280671087,-6.883512525512588e-05,6.5675675675675675,13.594799883143441
racist,societal critique,Racist_Flag,Critique_societal critique,57,0.15707671957671956,5.5964912280701755,0.8790784832451498,58,26660,26661,0.0021379543152919996,0.0020838683261199596,-5.408598917204001e-05,2.0,12.947299176784574
racist,solutions/interventions,Racist_Flag,Response_solutions/interventions,13,0.03582451499118165,2.8461538461538463,0.10196208112874779,58,9499,9544,0.0013621123218776194,0.0013138820048727037,-4.823031700491561e-05,6.311111111111111,13.165190807505798
racist,personal interaction,Racist_Flag,Perception_personal interaction,10,0.02755731922398589,8.7,0.2397486772486772,58,5259,5307,0.001884303749764462,0.0018373344823372799,-4.696926742718218e-05,4.875,16.11926081158316
racist,media portrayal,Racist_Flag,Perception_media portrayal,7,0.019290123456790122,8.857142857142858,0.17085537918871252,58,2513,2564,0.002730109204368175,0.0027078780169293125,-2.2231187438862335e-05,5.078431372549019,11.335195530726256
racist,not in my backyard,Racist_Flag,Perception_not in my backyard,11,0.030313051146384478,4.909090909090909,0.1488095238095238,58,3404,3451,0.003187481889307447,0.003049302131659839,-0.00013817975764760784,5.680851063829787,17.89154140878279
racist,harmful generalization,Racist_Flag,Perception_harmful generalization,41,0.11298500881834214,4.829268292682927,0.5456349206349206,58,10236,10253,0.0039988296108456065,0.0038520172002318876,-0.00014681241061371888,7.235294117647059,15.62775870524767
